"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Thailand","2010","Urban","Female","11","Census - de jure - complete tabulation","Final figure, complete","2012","153387.6",""
"Thailand","2010","Urban","Female","12","Census - de jure - complete tabulation","Final figure, complete","2012","183005",""
"Thailand","2010","Urban","Female","13","Census - de jure - complete tabulation","Final figure, complete","2012","194736.7",""
"Thailand","2010","Urban","Female","14","Census - de jure - complete tabulation","Final figure, complete","2012","193778.8",""
"Thailand","2010","Urban","Female","15","Census - de jure - complete tabulation","Final figure, complete","2012","193738.5",""
"Thailand","2010","Urban","Female","15 - 19","Census - de jure - complete tabulation","Final figure, complete","2012","1107484",""
"Thailand","2010","Urban","Female","16","Census - de jure - complete tabulation","Final figure, complete","2012","190098.3",""
"Thailand","2010","Urban","Female","17","Census - de jure - complete tabulation","Final figure, complete","2012","202744.6",""
"Thailand","2010","Urban","Female","18","Census - de jure - complete tabulation","Final figure, complete","2012","255706.1",""
"Thailand","2010","Urban","Female","19","Census - de jure - complete tabulation","Final figure, complete","2012","265196.3",""
"Thailand","2010","Urban","Female","20","Census - de jure - complete tabulation","Final figure, complete","2012","296599",""
"Thailand","2010","Urban","Female","20 - 24","Census - de jure - complete tabulation","Final figure, complete","2012","1274530",""
"Thailand","2010","Urban","Female","21","Census - de jure - complete tabulation","Final figure, complete","2012","245909.2",""
"Thailand","2010","Urban","Female","22","Census - de jure - complete tabulation","Final figure, complete","2012","249831.4",""
"Thailand","2010","Urban","Female","23","Census - de jure - complete tabulation","Final figure, complete","2012","238466.3",""
"Thailand","2010","Urban","Female","24","Census - de jure - complete tabulation","Final figure, complete","2012","243723.6",""
"Thailand","2010","Urban","Female","25","Census - de jure - complete tabulation","Final figure, complete","2012","287141.8",""
"Thailand","2010","Urban","Female","25 - 29","Census - de jure - complete tabulation","Final figure, complete","2012","1383997",""
"Thailand","2010","Urban","Female","26","Census - de jure - complete tabulation","Final figure, complete","2012","256739.9",""
"Thailand","2010","Urban","Female","27","Census - de jure - complete tabulation","Final figure, complete","2012","274541.2",""
"Thailand","2010","Urban","Female","28","Census - de jure - complete tabulation","Final figure, complete","2012","294197.7",""
"Thailand","2010","Urban","Female","29","Census - de jure - complete tabulation","Final figure, complete","2012","271376.8",""
"Thailand","2010","Urban","Female","30","Census - de jure - complete tabulation","Final figure, complete","2012","347433.5",""
"Thailand","2010","Urban","Female","30 - 34","Census - de jure - complete tabulation","Final figure, complete","2012","1376260",""
"Thailand","2010","Urban","Female","31","Census - de jure - complete tabulation","Final figure, complete","2012","242761.9",""
"Thailand","2010","Urban","Female","32","Census - de jure - complete tabulation","Final figure, complete","2012","277963.2",""
"Thailand","2010","Urban","Female","33","Census - de jure - complete tabulation","Final figure, complete","2012","260259.9",""
"Thailand","2010","Urban","Female","34","Census - de jure - complete tabulation","Final figure, complete","2012","247841.6",""
"Thailand","2010","Urban","Female","35","Census - de jure - complete tabulation","Final figure, complete","2012","298005.2",""
"Thailand","2010","Urban","Female","35 - 39","Census - de jure - complete tabulation","Final figure, complete","2012","1337093",""
"Thailand","2010","Urban","Female","36","Census - de jure - complete tabulation","Final figure, complete","2012","256049.6",""
"Thailand","2010","Urban","Female","37","Census - de jure - complete tabulation","Final figure, complete","2012","247160.9",""
"Thailand","2010","Urban","Female","38","Census - de jure - complete tabulation","Final figure, complete","2012","272246.4",""
"Thailand","2010","Urban","Female","39","Census - de jure - complete tabulation","Final figure, complete","2012","263630.6",""
"Thailand","2010","Urban","Female","40","Census - de jure - complete tabulation","Final figure, complete","2012","324059.6",""
"Thailand","2010","Urban","Female","40 - 44","Census - de jure - complete tabulation","Final figure, complete","2012","1314075",""
"Thailand","2010","Urban","Female","41","Census - de jure - complete tabulation","Final figure, complete","2012","236471.4",""
"Thailand","2010","Urban","Female","42","Census - de jure - complete tabulation","Final figure, complete","2012","274720.3",""
"Thailand","2010","Urban","Female","43","Census - de jure - complete tabulation","Final figure, complete","2012","248863.1",""
"Thailand","2010","Urban","Female","44","Census - de jure - complete tabulation","Final figure, complete","2012","229960.5",""
"Thailand","2010","Urban","Female","45","Census - de jure - complete tabulation","Final figure, complete","2012","278361.5",""
"Thailand","2010","Urban","Female","45 - 49","Census - de jure - complete tabulation","Final figure, complete","2012","1203645",""
"Thailand","2010","Urban","Female","46","Census - de jure - complete tabulation","Final figure, complete","2012","233221.9",""
"Thailand","2010","Urban","Female","47","Census - de jure - complete tabulation","Final figure, complete","2012","226390.8",""
"Thailand","2010","Urban","Female","48","Census - de jure - complete tabulation","Final figure, complete","2012","248382.3",""
"Thailand","2010","Urban","Female","49","Census - de jure - complete tabulation","Final figure, complete","2012","217288.3",""
"Thailand","2010","Urban","Female","50","Census - de jure - complete tabulation","Final figure, complete","2012","259550.9",""
"Thailand","2010","Urban","Female","50 - 54","Census - de jure - complete tabulation","Final figure, complete","2012","1048697",""
"Thailand","2010","Urban","Female","51","Census - de jure - complete tabulation","Final figure, complete","2012","190177.6",""
"Thailand","2010","Urban","Female","52","Census - de jure - complete tabulation","Final figure, complete","2012","202420.4",""
"Thailand","2010","Urban","Female","53","Census - de jure - complete tabulation","Final figure, complete","2012","210985.4",""
"Thailand","2010","Urban","Female","54","Census - de jure - complete tabulation","Final figure, complete","2012","185562.7",""
"Thailand","2010","Urban","Female","55","Census - de jure - complete tabulation","Final figure, complete","2012","185944.2",""
"Thailand","2010","Urban","Female","55 - 59","Census - de jure - complete tabulation","Final figure, complete","2012","794968",""
"Thailand","2010","Urban","Female","56","Census - de jure - complete tabulation","Final figure, complete","2012","161311.1",""
"Thailand","2010","Urban","Female","57","Census - de jure - complete tabulation","Final figure, complete","2012","151694.5",""
"Thailand","2010","Urban","Female","58","Census - de jure - complete tabulation","Final figure, complete","2012","157780.3",""
"Thailand","2010","Urban","Female","59","Census - de jure - complete tabulation","Final figure, complete","2012","138237.5",""
"Thailand","2010","Urban","Female","60","Census - de jure - complete tabulation","Final figure, complete","2012","166968.6",""
"Thailand","2010","Urban","Female","60 - 64","Census - de jure - complete tabulation","Final figure, complete","2012","606434",""
"Thailand","2010","Urban","Female","61","Census - de jure - complete tabulation","Final figure, complete","2012","114693.2",""
"Thailand","2010","Urban","Female","62","Census - de jure - complete tabulation","Final figure, complete","2012","118113.7",""
"Thailand","2010","Urban","Female","63","Census - de jure - complete tabulation","Final figure, complete","2012","113176.1",""
"Thailand","2010","Urban","Female","64","Census - de jure - complete tabulation","Final figure, complete","2012","93481.9",""
"Thailand","2010","Urban","Female","65","Census - de jure - complete tabulation","Final figure, complete","2012","102093.3",""
"Thailand","2010","Urban","Female","65 - 69","Census - de jure - complete tabulation","Final figure, complete","2012","415000",""
"Thailand","2010","Urban","Female","66","Census - de jure - complete tabulation","Final figure, complete","2012","79234.2",""
"Thailand","2010","Urban","Female","67","Census - de jure - complete tabulation","Final figure, complete","2012","81591.8",""
"Thailand","2010","Urban","Female","68","Census - de jure - complete tabulation","Final figure, complete","2012","83671.6",""
"Thailand","2010","Urban","Female","69","Census - de jure - complete tabulation","Final figure, complete","2012","68409.1",""
"Thailand","2010","Urban","Female","70","Census - de jure - complete tabulation","Final figure, complete","2012","84746.5",""
"Thailand","2010","Urban","Female","70 - 74","Census - de jure - complete tabulation","Final figure, complete","2012","354286",""
"Thailand","2010","Urban","Female","71","Census - de jure - complete tabulation","Final figure, complete","2012","64634.1",""
"Thailand","2010","Urban","Female","72","Census - de jure - complete tabulation","Final figure, complete","2012","75939.9",""
"Thailand","2010","Urban","Female","73","Census - de jure - complete tabulation","Final figure, complete","2012","67411.3",""
"Thailand","2010","Urban","Female","74","Census - de jure - complete tabulation","Final figure, complete","2012","61554.1",""
"Thailand","2010","Urban","Female","75","Census - de jure - complete tabulation","Final figure, complete","2012","60538.5",""
"Thailand","2010","Urban","Female","75 - 79","Census - de jure - complete tabulation","Final figure, complete","2012","252548",""
"Thailand","2010","Urban","Female","76","Census - de jure - complete tabulation","Final figure, complete","2012","54172.2",""
"Thailand","2010","Urban","Female","77","Census - de jure - complete tabulation","Final figure, complete","2012","47941.7",""
"Thailand","2010","Urban","Female","78","Census - de jure - complete tabulation","Final figure, complete","2012","55428.6",""
"Thailand","2010","Urban","Female","79","Census - de jure - complete tabulation","Final figure, complete","2012","34467.1",""
"Thailand","2010","Urban","Female","80","Census - de jure - complete tabulation","Final figure, complete","2012","43261.2",""
